Time,Channel A,Channel B
(ms),(V),(V)

-0.38816658,-0.00408948,0.00201422
-0.38812658,-0.00817896,0.00250252
-0.38808658,-0.00268563,0.00402844
-0.38804658,-0.00805689,0.00250252
-0.38800658,-0.01324503,0.00201422
-0.38796658,-0.01031526,-0.00079348
-0.38792658,-0.00512711,0.00354015
-0.38788658,-0.00677511,0.00164800
-0.38784658,-0.00952178,0.00402844
-0.38780658,-0.00585955,-0.00030519
-0.38776658,-0.00817896,-0.00244148
-0.38772658,-0.00469985,-0.00079348
-0.38768658,-0.00701926,0.00744652
-0.38764658,-0.00994903,0.00073244
-0.38760658,-0.00689718,-0.00128178
-0.38756658,-0.00927763,0.00427259
-0.38752658,-0.00244148,0.00299081
-0.38748658,-0.00622578,0.00164800
-0.38744658,-0.00994903,0.00213630
-0.38740658,-0.00939970,0.00451674
-0.38736658,-0.00360118,0.00317393
-0.38732658,-0.00280770,0.00201422
-0.38728658,-0.00457778,0.00622578
-0.38724658,-0.00335704,0.00286874
-0.38720658,-0.00634785,0.00592059
-0.38716658,-0.00738548,0.00787378
-0.38712658,-0.00549333,0.00134281
-0.38708658,-0.00665304,0.00085452
-0.38704658,-0.00573748,-0.00372326
-0.38700658,-0.00469985,0.00061037
-0.38696658,-0.00738548,0.00415052
-0.38692658,-0.00140385,-0.00018311
-0.38688658,-0.01232948,0.00061037
-0.38684658,-0.00512711,0.00366222
-0.38680658,-0.00689718,0.00134281
-0.38676658,-0.00787378,0.00262459
-0.38672658,-0.00335704,0.00366222
-0.38668658,-0.00738548,0.00579852
-0.38664658,-0.00408948,0.00555437
-0.38660658,-0.00183111,0.00146489
-0.38656658,-0.01147496,0.00097659
-0.38652658,-0.00469985,0.00531022
-0.38648658,-0.00714133,-0.00384533
-0.38644658,-0.00256356,0.00085452
-0.38640658,-0.00573748,0.00329600
-0.38636658,-0.00207526,0.00000000
-0.38632658,-0.00280770,-0.00018311
-0.38628658,-0.00665304,0.00177007
-0.38624658,-0.00677511,-0.00561541
-0.38620658,0.00085452,-0.00335704
-0.38616658,-0.00512711,0.00036622
-0.38612658,-0.00653096,0.00225837
-0.38608658,-0.00750755,-0.00207526
-0.38604658,-0.00665304,0.00189215
-0.38600658,-0.00714133,0.00518815
-0.38596658,0.00061037,0.00073244
-0.38592658,-0.00183111,-0.00067141
-0.38588658,-0.00488296,-0.00219733
-0.38584658,-0.00524918,0.00146489
-0.38580658,-0.00372326,0.00097659
-0.38576658,-0.00842311,0.00555437
-0.38572658,-0.00500504,0.00024415
-0.38568658,-0.00317393,0.00341807
-0.38564658,-0.00067141,-0.00347911
-0.38560658,-0.00775170,0.00390637
-0.38556658,-0.00360118,0.00177007
-0.38552658,-0.00915555,-0.00030519
-0.38548658,-0.01196326,0.00061037
-0.38544658,-0.00103763,0.00299081
-0.38540658,-0.00689718,-0.00268563
-0.38536658,-0.00170904,0.00024415
-0.38532658,-0.00598163,-0.00103763
-0.38528658,-0.00665304,0.00073244
-0.38524658,-0.00195319,0.00134281
-0.38520658,-0.00469985,-0.00042726
-0.38516658,-0.00396741,0.00238044
-0.38512658,-0.00750755,0.00439467
-0.38508658,-0.00396741,0.00451674
-0.38504658,-0.00665304,-0.00280770
-0.38500658,-0.00714133,0.00567644
-0.38496658,-0.00305185,0.00061037
-0.38492658,0.00073244,-0.00067141
-0.38488658,-0.00561541,-0.00054933
-0.38484658,-0.01104770,0.00317393
-0.38480658,-0.00952178,0.00085452
