TIME,CH1,CH2
1.73E-03,-0.85,-0.19
1.73E-03,-0.84,-0.19
1.73E-03,-0.85,-0.21
1.73E-03,-0.83,-0.19
1.73E-03,-0.85,-0.2
1.73E-03,-0.84,-0.2
1.73E-03,-0.84,-0.2
1.73E-03,-0.85,-0.19
1.73E-03,-0.83,-0.18
1.74E-03,-0.82,-0.19
1.74E-03,-0.83,-0.19
1.74E-03,-0.84,-0.19
1.74E-03,-0.83,-0.2
1.74E-03,-0.84,-0.19
1.74E-03,-0.82,-0.18
1.74E-03,-0.82,-0.17
1.74E-03,-0.82,-0.19
1.74E-03,-0.82,-0.18
1.74E-03,-0.83,-0.18
1.74E-03,-0.81,-0.17
1.74E-03,-0.81,-0.16
1.74E-03,-0.81,-0.2
1.74E-03,-0.79,-0.17
1.74E-03,-0.82,-0.19
1.74E-03,-0.8,-0.17
1.74E-03,-0.8,-0.17
1.74E-03,-0.8,-0.18
1.74E-03,-0.78,-0.16
1.74E-03,-0.8,-0.18
1.74E-03,-0.8,-0.17
1.74E-03,-0.8,-0.17
1.74E-03,-0.8,-0.18
1.74E-03,-0.8,-0.18
1.74E-03,-0.79,-0.2
1.75E-03,-0.76,-0.18
1.75E-03,-0.79,-0.17
1.75E-03,-0.76,-0.18
1.75E-03,-0.76,-0.16
1.75E-03,-0.77,-0.18
1.75E-03,-0.76,-0.15
1.75E-03,-0.77,-0.18
1.75E-03,-0.77,-0.16
1.75E-03,-0.77,-0.17
1.75E-03,-0.75,-0.18
1.75E-03,-0.77,-0.18
1.75E-03,-0.75,-0.17
1.75E-03,-0.76,-0.18
1.75E-03,-0.77,-0.18
1.75E-03,-0.74,-0.17
1.75E-03,-0.77,-0.18
1.75E-03,-0.76,-0.15
1.75E-03,-0.76,-0.17
1.75E-03,-0.74,-0.18
1.75E-03,-0.74,-0.16
1.75E-03,-0.73,-0.18
1.75E-03,-0.73,-0.16
1.75E-03,-0.72,-0.16
1.75E-03,-0.71,-0.18
1.75E-03,-0.71,-0.15
1.76E-03,-0.72,-0.17
1.76E-03,-0.71,-0.15
1.76E-03,-0.71,-0.16
1.76E-03,-0.72,-0.16
1.76E-03,-0.71,-0.17
1.76E-03,-0.7,-0.17
1.76E-03,-0.7,-0.16
1.76E-03,-0.7,-0.17
1.76E-03,-0.71,-0.17
1.76E-03,-0.69,-0.16
1.76E-03,-0.68,-0.17
1.76E-03,-0.69,-0.16
1.76E-03,-0.67,-0.16
1.76E-03,-0.68,-0.16
1.76E-03,-0.68,-0.17
1.76E-03,-0.66,-0.15
1.76E-03,-0.68,-0.18
1.76E-03,-0.67,-0.16
1.76E-03,-0.67,-0.17
1.76E-03,-0.67,-0.18
1.76E-03,-0.67,-0.15
1.76E-03,-0.67,-0.15
1.76E-03,-0.66,-0.16
1.76E-03,-0.67,-0.15
1.76E-03,-0.66,-0.16
1.77E-03,-0.64,-0.15
1.77E-03,-0.64,-0.15
1.77E-03,-0.65,-0.16
1.77E-03,-0.65,-0.14
1.77E-03,-0.65,-0.18
1.77E-03,-0.63,-0.15
1.77E-03,-0.64,-0.15
1.77E-03,-0.65,-0.17
1.77E-03,-0.64,-0.15
1.77E-03,-0.62,-0.17
1.77E-03,-0.62,-0.16
1.77E-03,-0.62,-0.14
1.77E-03,-0.61,-0.16
1.77E-03,-0.6,-0.14
1.77E-03,-0.61,-0.17
1.77E-03,-0.61,-0.14
1.77E-03,-0.6,-0.16
1.77E-03,-0.6,-0.16
1.77E-03,-0.59,-0.15
1.77E-03,-0.61,-0.15
1.77E-03,-0.61,-0.15
1.77E-03,-0.59,-0.14
1.77E-03,-0.6,-0.16
1.77E-03,-0.61,-0.14
1.77E-03,-0.59,-0.15
1.78E-03,-0.59,-0.14
1.78E-03,-0.59,-0.15
1.78E-03,-0.59,-0.16
1.78E-03,-0.59,-0.16
1.78E-03,-0.57,-0.15
1.78E-03,-0.57,-0.14
1.78E-03,-0.59,-0.15
1.78E-03,-0.58,-0.15
1.78E-03,-0.57,-0.15
1.78E-03,-0.55,-0.15
1.78E-03,-0.56,-0.15
1.78E-03,-0.56,-0.15
1.78E-03,-0.55,-0.14
1.78E-03,-0.56,-0.17
1.78E-03,-0.53,-0.16
1.78E-03,-0.53,-0.15
1.78E-03,-0.54,-0.16
1.78E-03,-0.55,-0.16
1.78E-03,-0.54,-0.16
1.78E-03,-0.53,-0.15
1.78E-03,-0.55,-0.16
1.78E-03,-0.53,-0.14
1.78E-03,-0.53,-0.15
1.78E-03,-0.52,-0.14
1.78E-03,-0.51,-0.12
1.79E-03,-0.51,-0.15
1.79E-03,-0.5,-0.14
1.79E-03,-0.51,-0.15
1.79E-03,-0.52,-0.13
1.79E-03,-0.5,-0.15
1.79E-03,-0.5,-0.16
1.79E-03,-0.5,-0.14
1.79E-03,-0.52,-0.16
1.79E-03,-0.5,-0.16
1.79E-03,-0.51,-0.16
1.79E-03,-0.49,-0.14
1.79E-03,-0.47,-0.14
1.79E-03,-0.49,-0.14
1.79E-03,-0.47,-0.12
1.79E-03,-0.47,-0.14
1.79E-03,-0.47,-0.13
1.79E-03,-0.47,-0.14
1.79E-03,-0.48,-0.14
1.79E-03,-0.5,-0.15
1.79E-03,-0.45,-0.15
1.79E-03,-0.46,-0.12
1.79E-03,-0.48,-0.15
1.79E-03,-0.47,-0.14
1.79E-03,-0.46,-0.12
1.79E-03,-0.45,-0.15
1.80E-03,-0.45,-0.13
1.80E-03,-0.46,-0.15
1.80E-03,-0.46,-0.15
1.80E-03,-0.47,-0.13
1.80E-03,-0.45,-0.13
1.80E-03,-0.43,-0.15
1.80E-03,-0.46,-0.14
1.80E-03,-0.43,-0.14
1.80E-03,-0.44,-0.15
1.80E-03,-0.44,-0.13
1.80E-03,-0.43,-0.14
1.80E-03,-0.43,-0.13
1.80E-03,-0.41,-0.12
1.80E-03,-0.42,-0.16
1.80E-03,-0.43,-0.14
1.80E-03,-0.42,-0.14
1.80E-03,-0.41,-0.14
1.80E-03,-0.43,-0.14
1.80E-03,-0.42,-0.13
1.80E-03,-0.41,-0.13
1.80E-03,-0.4,-0.14
1.80E-03,-0.41,-0.13
1.80E-03,-0.41,-0.14
1.80E-03,-0.42,-0.14
1.80E-03,-0.4,-0.14
1.81E-03,-0.38,-0.13
1.81E-03,-0.39,-0.14
1.81E-03,-0.39,-0.12
1.81E-03,-0.4,-0.14
1.81E-03,-0.4,-0.15
1.81E-03,-0.39,-0.12
1.81E-03,-0.4,-0.14
1.81E-03,-0.4,-0.13
1.81E-03,-0.38,-0.13
1.81E-03,-0.38,-0.15
1.81E-03,-0.38,-0.13
1.81E-03,-0.39,-0.14
1.81E-03,-0.38,-0.13
1.81E-03,-0.38,-0.14
1.81E-03,-0.37,-0.15
1.81E-03,-0.38,-0.13
1.81E-03,-0.39,-0.14
1.81E-03,-0.37,-0.14
1.81E-03,-0.37,-0.13
1.81E-03,-0.37,-0.13
1.81E-03,-0.38,-0.13
1.81E-03,-0.35,-0.14
1.81E-03,-0.36,-0.13
1.81E-03,-0.35,-0.15
1.81E-03,-0.34,-0.12
1.82E-03,-0.37,-0.14
1.82E-03,-0.33,-0.12
1.82E-03,-0.37,-0.14
1.82E-03,-0.34,-0.12
1.82E-03,-0.33,-0.12
1.82E-03,-0.34,-0.15
1.82E-03,-0.32,-0.13
1.82E-03,-0.34,-0.14
1.82E-03,-0.31,-0.12
1.82E-03,-0.32,-0.12
1.82E-03,-0.32,-0.14
1.82E-03,-0.32,-0.12
1.82E-03,-0.31,-0.13
1.82E-03,-0.31,-0.13
1.82E-03,-0.31,-0.13
1.82E-03,-0.31,-0.12
1.82E-03,-0.31,-0.12
1.82E-03,-0.31,-0.13
1.82E-03,-0.29,-0.13
1.82E-03,-0.3,-0.13
1.82E-03,-0.29,-0.13
1.82E-03,-0.29,-0.12
1.82E-03,-0.28,-0.12
1.82E-03,-0.28,-0.12
1.82E-03,-0.3,-0.11
1.83E-03,-0.29,-0.11
1.83E-03,-0.3,-0.13
1.83E-03,-0.28,-0.11
1.83E-03,-0.3,-0.14
1.83E-03,-0.29,-0.12
1.83E-03,-0.28,-0.12
1.83E-03,-0.29,-0.14
1.83E-03,-0.29,-0.13
1.83E-03,-0.28,-0.13
1.83E-03,-0.28,-0.12
1.83E-03,-0.27,-0.12
1.83E-03,-0.27,-0.14
1.83E-03,-0.28,-0.1
1.83E-03,-0.28,-0.11
1.83E-03,-0.28,-0.12
1.83E-03,-0.27,-0.13
1.83E-03,-0.27,-0.12
1.83E-03,-0.25,-0.11
1.83E-03,-0.25,-0.1
1.83E-03,-0.26,-0.13
1.83E-03,-0.27,-0.11
1.83E-03,-0.26,-0.1
1.83E-03,-0.26,-0.11
1.83E-03,-0.25,-0.12
1.83E-03,-0.26,-0.13
1.84E-03,-0.25,-0.12
1.84E-03,-0.25,-0.11
1.84E-03,-0.24,-0.13
1.84E-03,-0.23,-0.11
1.84E-03,-0.26,-0.12
1.84E-03,-0.24,-0.11
1.84E-03,-0.23,-0.11
1.84E-03,-0.24,-0.13
1.84E-03,-0.23,-0.11
1.84E-03,-0.23,-0.11
1.84E-03,-0.23,-0.11
1.84E-03,-0.22,-0.11
1.84E-03,-0.22,-0.11
1.84E-03,-0.21,-0.1
1.84E-03,-0.21,-0.1
1.84E-03,-0.23,-0.11
1.84E-03,-0.22,-0.12
1.84E-03,-0.22,-0.12
1.84E-03,-0.22,-0.12
1.84E-03,-0.2,-0.12
1.84E-03,-0.22,-0.14
1.84E-03,-0.2,-0.11
1.84E-03,-0.21,-0.11
1.84E-03,-0.22,-0.13
1.84E-03,-0.22,-0.1
1.85E-03,-0.2,-0.12
1.85E-03,-0.21,-0.12
1.85E-03,-0.21,-0.12
1.85E-03,-0.21,-0.1
1.85E-03,-0.18,-0.1
1.85E-03,-0.21,-0.1
1.85E-03,-0.19,-0.1
1.85E-03,-0.18,-0.09
1.85E-03,-0.18,-0.11
1.85E-03,-0.18,-0.09
1.85E-03,-0.18,-0.12
1.85E-03,-0.18,-0.12
1.85E-03,-0.19,-0.12
1.85E-03,-0.19,-0.11
1.85E-03,-0.18,-0.12
1.85E-03,-0.17,-0.13
1.85E-03,-0.17,-0.12
1.85E-03,-0.17,-0.12
1.85E-03,-0.15,-0.1
1.85E-03,-0.16,-0.13
1.85E-03,-0.15,-0.09
1.85E-03,-0.14,-0.12
1.85E-03,-0.15,-0.11
1.85E-03,-0.16,-0.11
1.85E-03,-0.17,-0.14
1.86E-03,-0.15,-0.09
1.86E-03,-0.16,-0.12
1.86E-03,-0.17,-0.1
1.86E-03,-0.15,-0.11
1.86E-03,-0.14,-0.11
1.86E-03,-0.14,-0.11
1.86E-03,-0.16,-0.11
1.86E-03,-0.15,-0.09
1.86E-03,-0.15,-0.12
1.86E-03,-0.15,-0.11
1.86E-03,-0.16,-0.11
1.86E-03,-0.15,-0.12
1.86E-03,-0.15,-0.11
1.86E-03,-0.15,-0.13
1.86E-03,-0.14,-0.12
1.86E-03,-0.15,-0.11
1.86E-03,-0.16,-0.11
1.86E-03,-0.15,-0.09
1.86E-03,-0.13,-0.12
1.86E-03,-0.13,-0.09
1.86E-03,-0.15,-0.11
1.86E-03,-0.12,-0.1
1.86E-03,-0.14,-0.09
1.86E-03,-0.16,-0.1
1.86E-03,-0.12,-0.09
1.87E-03,-0.15,-0.1
1.87E-03,-0.15,-0.11
1.87E-03,-0.15,-0.12
1.87E-03,-0.15,-0.11
1.87E-03,-0.16,-0.11
1.87E-03,-0.15,-0.1
1.87E-03,-0.14,-0.11
1.87E-03,-0.14,-0.11
1.87E-03,-0.14,-0.1
1.87E-03,-0.14,-0.12
1.87E-03,-0.11,-0.11
1.87E-03,-0.12,-0.1
1.87E-03,-0.1,-0.09
1.87E-03,-0.09,-0.08
1.87E-03,-0.1,-0.12
1.87E-03,-0.09,-0.1
1.87E-03,-0.09,-0.08
1.87E-03,-0.09,-0.09
1.87E-03,-0.09,-0.11
1.87E-03,-0.09,-0.11
1.87E-03,-0.08,-0.1
1.87E-03,-0.08,-0.1
1.87E-03,-0.09,-0.11
1.87E-03,-0.07,-0.11
1.87E-03,-0.09,-0.12
1.88E-03,-0.07,-0.12
1.88E-03,-0.1,-0.12
1.88E-03,-0.08,-0.1
1.88E-03,-0.08,-0.1
1.88E-03,-0.08,-0.1
1.88E-03,-0.08,-0.09
1.88E-03,-0.06,-0.1
1.88E-03,-0.08,-0.1
1.88E-03,-0.07,-0.1
1.88E-03,-0.07,-0.09
1.88E-03,-0.08,-0.09
1.88E-03,-0.07,-0.11
1.88E-03,-0.07,-0.1
1.88E-03,-0.06,-0.08
1.88E-03,-0.06,-0.1
1.88E-03,-0.07,-0.1
1.88E-03,-0.06,-0.09
1.88E-03,-0.08,-0.1
1.88E-03,-0.07,-0.1
1.88E-03,-0.1,-0.12
1.88E-03,-0.07,-0.09
1.88E-03,-0.09,-0.1
1.88E-03,-0.07,-0.1
1.88E-03,-0.07,-0.09
1.88E-03,-0.07,-0.09
1.89E-03,-0.07,-0.1
1.89E-03,-0.07,-0.09
1.89E-03,-0.08,-0.1
1.89E-03,-0.08,-0.09
1.89E-03,-0.09,-0.08
1.89E-03,-0.08,-0.11
1.89E-03,-0.05,-0.1
1.89E-03,-0.06,-0.1
1.89E-03,-0.06,-0.09
1.89E-03,-0.06,-0.1
1.89E-03,-0.07,-0.08
1.89E-03,-0.07,-0.1
1.89E-03,-0.04,-0.08
1.89E-03,-0.07,-0.11
1.89E-03,-0.03,-0.09
1.89E-03,-0.06,-0.1
1.89E-03,-0.05,-0.12
1.89E-03,-0.03,-0.08
1.89E-03,-0.05,-0.11
1.89E-03,-0.03,-0.09
1.89E-03,-0.04,-0.1
1.89E-03,-0.02,-0.1
1.89E-03,-0.03,-0.1
1.89E-03,-0.03,-0.11
1.89E-03,-0.01,-0.09
1.90E-03,-0.02,-0.09
1.90E-03,0,-0.1
1.90E-03,-0.01,-0.08
1.90E-03,0,-0.08
1.90E-03,-0.03,-0.09
1.90E-03,-0.03,-0.08
1.90E-03,-0.03,-0.09
1.90E-03,-0.02,-0.08
1.90E-03,-0.01,-0.1
1.90E-03,-0.02,-0.1
1.90E-03,-0.02,-0.1
1.90E-03,-0.01,-0.1
1.90E-03,-0.03,-0.1
1.90E-03,0,-0.07
1.90E-03,-0.02,-0.1
1.90E-03,-0.01,-0.08
1.90E-03,0,-0.09
1.90E-03,0,-0.1
1.90E-03,0,-0.06
1.90E-03,-0.04,-0.11
1.90E-03,-0.01,-0.08
1.90E-03,0,-0.08
1.90E-03,0,-0.08
1.90E-03,0.01,-0.07
1.90E-03,-0.01,-0.09
1.91E-03,0.01,-0.1
1.91E-03,0,-0.09
1.91E-03,0,-0.11
1.91E-03,0.02,-0.09
1.91E-03,0,-0.08
1.91E-03,0.02,-0.08
1.91E-03,0.01,-0.08
1.91E-03,0.02,-0.09
1.91E-03,0,-0.08
1.91E-03,0.01,-0.08
1.91E-03,0,-0.09
1.91E-03,0.01,-0.09
1.91E-03,0.01,-0.1
1.91E-03,0.01,-0.09
1.91E-03,0.03,-0.08
1.91E-03,0,-0.09
1.91E-03,0.01,-0.09
1.91E-03,0.03,-0.07
1.91E-03,0.01,-0.09
1.91E-03,0.03,-0.06
1.91E-03,0.03,-0.09
1.91E-03,0.02,-0.09
1.91E-03,0.02,-0.07
1.91E-03,0.01,-0.1
1.91E-03,0.04,-0.08
1.92E-03,0.02,-0.08
1.92E-03,0.03,-0.09
1.92E-03,0.01,-0.08
1.92E-03,0.02,-0.09
1.92E-03,0.03,-0.08
1.92E-03,0.02,-0.11
1.92E-03,0.03,-0.09
1.92E-03,0.02,-0.07
1.92E-03,0.01,-0.08
1.92E-03,0.03,-0.08
1.92E-03,0.03,-0.07
1.92E-03,0.02,-0.1
1.92E-03,0.03,-0.07
1.92E-03,0.02,-0.08
1.92E-03,0.02,-0.09
1.92E-03,0.02,-0.06
1.92E-03,0.03,-0.09
1.92E-03,0.03,-0.08
1.92E-03,0.02,-0.09
1.92E-03,0.02,-0.09
1.92E-03,0.03,-0.07
1.92E-03,0.02,-0.1
1.92E-03,0.03,-0.08
1.92E-03,0.04,-0.08
1.92E-03,0.03,-0.09
1.93E-03,0.04,-0.08
1.93E-03,0.04,-0.1
1.93E-03,0.05,-0.08
1.93E-03,0.02,-0.08
1.93E-03,0.03,-0.08
1.93E-03,0.03,-0.08
1.93E-03,0.04,-0.09
1.93E-03,0.05,-0.08
1.93E-03,0.05,-0.09
1.93E-03,0.05,-0.05
1.93E-03,0.03,-0.09
1.93E-03,0.05,-0.05
1.93E-03,0.02,-0.09
1.93E-03,0.06,-0.07
1.93E-03,0.04,-0.08
1.93E-03,0.05,-0.07
1.93E-03,0.06,-0.07
1.93E-03,0.04,-0.09
1.93E-03,0.05,-0.06
1.93E-03,0.05,-0.08
1.93E-03,0.07,-0.07
1.93E-03,0.05,-0.07
1.93E-03,0.04,-0.08
1.93E-03,0.05,-0.06
1.93E-03,0.06,-0.08
1.94E-03,0.05,-0.06
1.94E-03,0.05,-0.08
1.94E-03,0.05,-0.07
1.94E-03,0.05,-0.07
1.94E-03,0.06,-0.07
1.94E-03,0.07,-0.07
1.94E-03,0.05,-0.07
1.94E-03,0.06,-0.07
1.94E-03,0.06,-0.09
1.94E-03,0.05,-0.06
1.94E-03,0.07,-0.07
1.94E-03,0.05,-0.09
1.94E-03,0.07,-0.06
1.94E-03,0.06,-0.06
1.94E-03,0.06,-0.06
1.94E-03,0.07,-0.06
1.94E-03,0.06,-0.07
1.94E-03,0.08,-0.07
1.94E-03,0.07,-0.07
1.94E-03,0.08,-0.05
1.94E-03,0.06,-0.04
1.94E-03,0.07,-0.06
1.94E-03,0.06,-0.05
1.94E-03,0.07,-0.05
1.94E-03,0.06,-0.05
1.95E-03,0.07,-0.07
1.95E-03,0.06,-0.06
1.95E-03,0.07,-0.06
1.95E-03,0.05,-0.05
1.95E-03,0.06,-0.06
1.95E-03,0.07,-0.05
1.95E-03,0.07,-0.04
1.95E-03,0.05,-0.07
1.95E-03,0.06,-0.06
1.95E-03,0.06,-0.07
1.95E-03,0.06,-0.06
1.95E-03,0.07,-0.05
1.95E-03,0.04,-0.07
1.95E-03,0.06,-0.04
1.95E-03,0.06,-0.06
1.95E-03,0.06,-0.04
1.95E-03,0.05,-0.04
1.95E-03,0.06,-0.06
1.95E-03,0.05,-0.04
1.95E-03,0.03,-0.05
1.95E-03,0.07,-0.04
1.95E-03,0.05,-0.04
1.95E-03,0.05,-0.05
1.95E-03,0.06,-0.05
1.95E-03,0.04,-0.05
1.96E-03,0.06,-0.04
1.96E-03,0.05,-0.05
1.96E-03,0.06,-0.06
1.96E-03,0.04,-0.06
1.96E-03,0.05,-0.05
1.96E-03,0.05,-0.04
1.96E-03,0.04,-0.05
1.96E-03,0.06,-0.03
1.96E-03,0.05,-0.04
1.96E-03,0.06,-0.06
1.96E-03,0.06,-0.03
1.96E-03,0.05,-0.03
1.96E-03,0.05,-0.05
1.96E-03,0.06,-0.06
1.96E-03,0.03,-0.05
1.96E-03,0.06,-0.05
1.96E-03,0.06,-0.05
1.96E-03,0.03,-0.04
1.96E-03,0.04,-0.03
1.96E-03,0.06,-0.05
1.96E-03,0.05,-0.04
1.96E-03,0.05,-0.02
1.96E-03,0.04,-0.03
1.96E-03,0.04,-0.03
1.96E-03,0.03,-0.07
1.97E-03,0.05,-0.03
1.97E-03,0.04,-0.04
1.97E-03,0.03,-0.04
1.97E-03,0.06,-0.02
1.97E-03,0.03,-0.05
1.97E-03,0.04,-0.03
1.97E-03,0.03,-0.05
1.97E-03,0.03,-0.04
1.97E-03,0.04,-0.02
1.97E-03,0.02,-0.05
1.97E-03,0.04,-0.03
1.97E-03,0.04,-0.05
1.97E-03,0.05,-0.04
1.97E-03,0.06,-0.04
1.97E-03,0.05,-0.02
1.97E-03,0.05,-0.03
1.97E-03,0.02,-0.04
1.97E-03,0.03,-0.05
1.97E-03,0.03,-0.06
1.97E-03,0.04,-0.05
1.97E-03,0.02,-0.05
1.97E-03,0.03,-0.06
1.97E-03,0.02,-0.05
1.97E-03,0.03,-0.03
1.97E-03,0.04,-0.02
1.98E-03,0.03,-0.05
1.98E-03,0.05,-0.04
1.98E-03,0.02,-0.02
1.98E-03,0.04,-0.05
1.98E-03,0.03,-0.01
1.98E-03,0.02,-0.04
1.98E-03,0.04,-0.03
1.98E-03,0.02,-0.04
1.98E-03,0.03,-0.04
1.98E-03,0.04,-0.03
1.98E-03,0,-0.06
1.98E-03,0.02,-0.03
1.98E-03,0.02,-0.05
1.98E-03,0.02,-0.03
1.98E-03,0.03,-0.03
1.98E-03,0.02,-0.05
1.98E-03,0,-0.04
1.98E-03,0.01,-0.02
1.98E-03,0,-0.03
1.98E-03,0.01,-0.01
1.98E-03,0.01,-0.03
1.98E-03,0,-0.03
1.98E-03,0.02,-0.03
1.98E-03,0.01,-0.01
1.98E-03,0.02,-0.03
1.99E-03,0,-0.03
1.99E-03,-0.01,-0.05
1.99E-03,0.01,-0.02
1.99E-03,-0.01,-0.04
1.99E-03,-0.02,-0.02
1.99E-03,0.02,-0.03
1.99E-03,0.01,-0.04
1.99E-03,-0.01,-0.05
1.99E-03,0,-0.03
1.99E-03,-0.01,-0.03
1.99E-03,0,-0.01
1.99E-03,-0.01,-0.05
1.99E-03,0.01,-0.02
1.99E-03,-0.01,-0.03
1.99E-03,0,-0.03
1.99E-03,-0.01,-0.03
1.99E-03,-0.01,-0.05
1.99E-03,-0.01,-0.01
1.99E-03,0,-0.02
1.99E-03,-0.01,-0.03
1.99E-03,-0.01,-0.02
1.99E-03,0,-0.03
1.99E-03,-0.01,-0.03
1.99E-03,0,-0.02
1.99E-03,-0.03,-0.04
2.00E-03,-0.01,-0.03
2.00E-03,-0.02,-0.01
2.00E-03,-0.03,-0.03
2.00E-03,-0.02,-0.02
2.00E-03,-0.01,-0.04
2.00E-03,-0.02,-0.02
2.00E-03,-0.01,-0.04
2.00E-03,-0.02,-0.04
2.00E-03,-0.01,-0.02
2.00E-03,-0.01,-0.02
2.00E-03,-0.04,-0.05
2.00E-03,-0.01,-0.02
2.00E-03,-0.05,-0.04
2.00E-03,-0.03,-0.04
2.00E-03,-0.02,-0.04
2.00E-03,-0.02,-0.04
2.00E-03,-0.02,-0.02
2.00E-03,-0.01,-0.02
2.00E-03,-0.02,-0.02
2.00E-03,-0.02,-0.05
2.00E-03,-0.04,-0.03
2.00E-03,-0.04,-0.02
2.00E-03,-0.03,-0.01
2.00E-03,-0.05,-0.05
2.00E-03,-0.01,-0.02
2.01E-03,-0.02,-0.04
2.01E-03,-0.04,-0.01
2.01E-03,-0.04,-0.02
2.01E-03,-0.02,-0.03
2.01E-03,0,-0.02
2.01E-03,-0.04,-0.03
2.01E-03,-0.02,-0.01
2.01E-03,-0.03,-0.03
2.01E-03,-0.05,-0.03
2.01E-03,-0.04,-0.02
2.01E-03,-0.04,-0.04
2.01E-03,-0.04,-0.03
2.01E-03,-0.05,-0.03
2.01E-03,-0.05,-0.03
2.01E-03,-0.04,-0.02
2.01E-03,-0.05,-0.02
2.01E-03,-0.04,-0.01
2.01E-03,-0.02,-0.01
2.01E-03,-0.04,0.01
2.01E-03,-0.04,-0.02
2.01E-03,-0.04,-0.02
2.01E-03,-0.04,-0.03
2.01E-03,-0.04,-0.03
2.01E-03,-0.05,-0.01
2.01E-03,-0.04,-0.03
2.02E-03,-0.05,-0.02
2.02E-03,-0.04,-0.03
2.02E-03,-0.06,-0.02
2.02E-03,-0.04,-0.01
2.02E-03,-0.06,-0.05
2.02E-03,-0.04,-0.01
2.02E-03,-0.06,-0.03
2.02E-03,-0.06,-0.02
2.02E-03,-0.05,-0.03
2.02E-03,-0.05,-0.02
2.02E-03,-0.04,-0.02
2.02E-03,-0.06,-0.02
2.02E-03,-0.04,-0.01
2.02E-03,-0.04,-0.02
2.02E-03,-0.06,-0.02
2.02E-03,-0.04,-0.03
2.02E-03,-0.03,-0.01
2.02E-03,-0.04,-0.02
2.02E-03,-0.06,-0.02
2.02E-03,-0.05,-0.01
2.02E-03,-0.06,-0.02
2.02E-03,-0.06,-0.02
2.02E-03,-0.07,-0.05
2.02E-03,-0.06,-0.02
2.02E-03,-0.05,-0.01
2.03E-03,-0.07,-0.01
2.03E-03,-0.05,-0.01
2.03E-03,-0.05,-0.03
2.03E-03,-0.06,-0.03
2.03E-03,-0.05,-0.01
2.03E-03,-0.06,-0.02
2.03E-03,-0.04,-0.02
2.03E-03,-0.04,-0.02
2.03E-03,-0.05,-0.02
2.03E-03,-0.04,-0.01
2.03E-03,-0.05,-0.03
2.03E-03,-0.03,-0.02
2.03E-03,-0.04,-0.02
2.03E-03,-0.04,-0.03
2.03E-03,-0.04,-0.02
2.03E-03,-0.03,-0.03
2.03E-03,-0.04,-0.02
2.03E-03,-0.03,-0.03
2.03E-03,-0.05,-0.02
2.03E-03,-0.03,-0.04
2.03E-03,-0.06,-0.01
2.03E-03,-0.06,-0.03
2.03E-03,-0.05,-0.02
2.03E-03,-0.04,-0.03
2.03E-03,-0.02,-0.05
2.04E-03,-0.03,-0.03
2.04E-03,-0.02,-0.01
2.04E-03,-0.04,-0.03
2.04E-03,-0.02,-0.02
2.04E-03,-0.02,-0.01
2.04E-03,-0.03,-0.01
2.04E-03,-0.02,-0.01
2.04E-03,-0.03,-0.03
2.04E-03,-0.02,-0.02
2.04E-03,-0.02,-0.02
2.04E-03,-0.03,-0.02
2.04E-03,-0.03,-0.03
2.04E-03,-0.05,-0.01
2.04E-03,-0.02,-0.03
2.04E-03,-0.01,-0.02
2.04E-03,-0.04,-0.02
2.04E-03,-0.01,-0.01
2.04E-03,-0.03,-0.03
2.04E-03,-0.03,-0.01
2.04E-03,-0.04,-0.02
2.04E-03,-0.03,-0.03
2.04E-03,-0.04,-0.01
2.04E-03,-0.05,-0.03
2.04E-03,-0.04,-0.02
2.04E-03,-0.02,-0.02
2.05E-03,-0.02,0
2.05E-03,-0.02,-0.01
2.05E-03,-0.01,-0.01
2.05E-03,-0.02,0
2.05E-03,-0.02,-0.05
2.05E-03,-0.01,-0.03
2.05E-03,-0.02,-0.02
2.05E-03,-0.03,-0.02
2.05E-03,-0.03,-0.03
2.05E-03,-0.02,-0.01
2.05E-03,-0.02,-0.02
2.05E-03,-0.04,-0.04
2.05E-03,-0.01,-0.01
2.05E-03,-0.04,-0.03
2.05E-03,-0.03,-0.01
2.05E-03,-0.03,-0.02
2.05E-03,-0.03,-0.02
2.05E-03,-0.01,-0.01
2.05E-03,-0.03,-0.04
2.05E-03,-0.04,-0.03
2.05E-03,-0.01,-0.02
2.05E-03,-0.04,-0.03
2.05E-03,-0.01,-0.01
2.05E-03,-0.01,-0.04
2.05E-03,-0.01,-0.02
2.06E-03,-0.02,-0.02
2.06E-03,0,-0.03
2.06E-03,-0.02,-0.02
2.06E-03,-0.04,-0.02
2.06E-03,-0.01,-0.02
2.06E-03,-0.01,-0.02
2.06E-03,-0.01,-0.02
2.06E-03,-0.02,-0.03
2.06E-03,-0.01,-0.02
2.06E-03,-0.02,-0.02
2.06E-03,-0.01,-0.03
2.06E-03,-0.02,-0.02
2.06E-03,-0.01,-0.02
2.06E-03,-0.01,-0.01
2.06E-03,-0.03,-0.02
2.06E-03,-0.02,-0.03
2.06E-03,-0.01,-0.02
2.06E-03,-0.03,-0.03
2.06E-03,-0.01,0
2.06E-03,-0.02,-0.04
2.06E-03,-0.01,-0.02
2.06E-03,-0.01,-0.01
2.06E-03,-0.02,-0.03
2.06E-03,-0.01,-0.02
2.06E-03,-0.02,-0.03
2.07E-03,-0.02,-0.02
2.07E-03,-0.01,-0.02
2.07E-03,-0.04,-0.03
2.07E-03,-0.01,-0.03
2.07E-03,-0.02,-0.02
